order_id,order_date,customer_id,region,channel,category,quantity,unit_price,discount,revenue,returned
ORD-000307,2024-01-06,C16125,South,Marketplace,Home,1,88.38,0.05,85.51,0
ORD-000308,2024-01-06,C12641,North,Retail,Wellness,1,42.25,0.0,43.03,0
ORD-000309,2024-01-07,C21630,North,Wholesale,Home,1,78.6,0.0,80.3,0
ORD-000310,2024-01-07,C23467,West,Retail,Wellness,1,58.01,0.05,56.31,0
ORD-000311,2024-01-07,C16671,South,Marketplace,Apparel,3,51.83,0.0,158.86,0
ORD-000312,2024-01-07,C1041,East,Retail,Apparel,1,60.7,0.1,55.81,0
ORD-000313,2024-01-07,C2792,West,Retail,Apparel,3,42.82,0.0,131.25,0
ORD-000314,2024-01-07,C16448,North,Marketplace,Electronics,4,145.43,0.0,594.29,0
ORD-000315,2024-01-07,C23429,West,Direct,Wellness,1,44.3,0.0,45.26,0
ORD-000316,2024-01-07,C2098,East,Retail,Home,1,90.06,0.0,92.01,0
ORD-000317,2024-01-07,C5048,North,Direct,Apparel,1,38.47,0.0,39.31,0
ORD-000318,2024-01-07,C23932,South,Wholesale,Electronics,2,171.62,0.0,350.67,0
ORD-000319,2024-01-07,C16987,North,Marketplace,Apparel,1,37.76,0.0,38.58,0
ORD-000320,2024-01-07,C6495,West,Direct,Home,3,71.41,0.1,196.98,0
ORD-000321,2024-01-07,C7676,West,Wholesale,Beauty,4,48.43,0.0,197.93,0
ORD-000322,2024-01-07,C21601,North,Retail,Apparel,1,43.9,0.15,38.13,0
ORD-000323,2024-01-07,C4343,South,Wholesale,Apparel,1,22.24,0.05,21.59,0
ORD-000324,2024-01-07,C6143,South,Direct,Electronics,1,96.1,0.05,93.27,0
ORD-000325,2024-01-07,C26838,West,Direct,Beauty,1,20.47,0.0,20.91,0
ORD-000326,2024-01-07,C10322,South,Retail,Home,1,69.1,0.05,67.06,0
ORD-000327,2024-01-07,C18748,North,Marketplace,Electronics,1,163.37,0.0,166.91,0
ORD-000328,2024-01-07,C1404,East,Direct,Wellness,1,32.87,0.0,33.58,0
ORD-000329,2024-01-07,C20818,West,Retail,Home,3,81.76,0.1,225.53,0
ORD-000330,2024-01-07,C11305,North,Retail,Apparel,1,59.97,0.15,52.08,0
ORD-000331,2024-01-07,C14639,North,Direct,Beauty,2,36.81,0.1,67.69,0
ORD-000332,2024-01-07,C18516,West,Marketplace,Wellness,3,49.98,0.15,130.21,0
ORD-000333,2024-01-07,C15097,East,Marketplace,Electronics,2,133.0,0.2,217.41,0
ORD-000334,2024-01-07,C24774,West,Wholesale,Apparel,1,39.26,0.05,38.1,0
ORD-000335,2024-01-07,C13490,West,Retail,Apparel,1,34.13,0.0,34.87,0
ORD-000336,2024-01-07,C12724,East,Marketplace,Apparel,2,54.99,0.15,95.51,0
ORD-000337,2024-01-07,C5076,North,Marketplace,Electronics,2,80.19,0.05,155.66,0
ORD-000338,2024-01-07,C9538,West,Direct,Home,1,71.43,0.05,69.33,0
ORD-000339,2024-01-07,C14694,West,Marketplace,Apparel,4,47.98,0.0,196.06,0
ORD-000340,2024-01-07,C15817,North,Marketplace,Home,3,70.07,0.0,214.75,0
ORD-000341,2024-01-07,C19704,West,Retail,Home,2,91.29,0.1,167.88,0
ORD-000342,2024-01-07,C11185,West,Retail,Beauty,2,49.52,0.2,80.94,0
ORD-000343,2024-01-07,C1426,North,Marketplace,Electronics,2,90.4,0.1,166.25,0
ORD-000344,2024-01-07,C17253,West,Direct,Apparel,1,67.99,0.0,69.46,0
ORD-000345,2024-01-07,C13021,North,Marketplace,Beauty,3,37.94,0.05,110.46,0
ORD-000346,2024-01-07,C12779,South,Retail,Wellness,3,46.54,0.2,114.12,0
ORD-000347,2024-01-07,C12102,South,Retail,Electronics,2,135.05,0.0,275.95,0
ORD-000348,2024-01-07,C4650,North,Direct,Wellness,2,22.19,0.0,45.35,0
ORD-000349,2024-01-07,C14345,East,Wholesale,Electronics,3,146.47,0.0,448.92,0
ORD-000350,2024-01-07,C27821,West,Marketplace,Beauty,1,21.67,0.0,22.14,0
ORD-000351,2024-01-07,C3225,East,Marketplace,Electronics,1,118.98,0.0,121.55,0
ORD-000352,2024-01-07,C23369,South,Direct,Electronics,3,155.84,0.0,477.64,0
ORD-000353,2024-01-07,C24803,South,Direct,Electronics,1,213.86,0.1,196.64,0
ORD-000354,2024-01-08,C26027,West,Marketplace,Beauty,1,44.22,0.1,40.78,0
ORD-000355,2024-01-08,C20955,West,Marketplace,Apparel,3,37.52,0.0,115.33,0
ORD-000356,2024-01-08,C16520,West,Marketplace,Beauty,1,21.29,0.05,20.73,0
ORD-000357,2024-01-08,C3332,North,Marketplace,Electronics,3,123.21,0.0,378.76,0
ORD-000358,2024-01-08,C16732,West,Direct,Apparel,1,47.55,0.15,41.42,0
ORD-000359,2024-01-08,C26480,East,Wholesale,Wellness,2,47.2,0.0,96.74,0
ORD-000360,2024-01-08,C11619,East,Marketplace,Home,2,56.64,0.05,110.28,0
ORD-000361,2024-01-08,C23336,East,Marketplace,Apparel,1,73.27,0.0,75.08,0
ORD-000362,2024-01-08,C4766,East,Wholesale,Home,1,76.25,0.05,74.23,0
ORD-000363,2024-01-08,C5311,East,Retail,Beauty,2,24.68,0.0,50.59,1
ORD-000364,2024-01-08,C11623,North,Marketplace,Beauty,1,47.37,0.05,46.12,0
ORD-000365,2024-01-08,C6754,West,Marketplace,Electronics,2,88.43,0.0,181.23,0
ORD-000366,2024-01-08,C21649,South,Retail,Apparel,1,29.45,0.0,30.18,0
ORD-000367,2024-01-08,C15192,West,Wholesale,Apparel,3,44.14,0.05,128.9,0
ORD-000368,2024-01-08,C19202,West,Retail,Wellness,1,30.97,0.15,26.97,0
ORD-000369,2024-01-08,C5163,South,Wholesale,Electronics,2,154.64,0.15,269.39,0
ORD-000370,2024-01-08,C2319,North,Marketplace,Electronics,1,148.67,0.0,152.34,0
ORD-000371,2024-01-08,C16616,West,Retail,Beauty,2,37.42,0.05,72.86,0
ORD-000372,2024-01-08,C26243,South,Direct,Apparel,2,34.25,0.05,66.69,0
ORD-000373,2024-01-08,C13181,North,Direct,Electronics,1,223.42,0.0,228.94,0
ORD-000374,2024-01-08,C17088,East,Direct,Beauty,1,44.28,0.0,45.38,0
ORD-000375,2024-01-08,C7879,East,Retail,Apparel,1,30.9,0.05,30.08,0
ORD-000376,2024-01-08,C12734,West,Retail,Electronics,4,122.85,0.1,453.18,0
ORD-000377,2024-01-08,C6458,South,Direct,Electronics,1,200.91,0.05,195.58,0
ORD-000378,2024-01-08,C23313,West,Retail,Electronics,1,229.05,0.1,211.24,0
ORD-000379,2024-01-08,C3036,West,Retail,Apparel,1,53.29,0.0,54.61,0
ORD-000380,2024-01-08,C21722,South,Direct,Beauty,2,47.72,0.15,83.13,0
ORD-000381,2024-01-08,C15135,West,Marketplace,Electronics,1,162.87,0.0,166.9,0
ORD-000382,2024-01-08,C3814,West,Marketplace,Beauty,1,29.22,0.05,28.45,1
ORD-000383,2024-01-08,C9922,North,Retail,Apparel,1,41.3,0.0,42.32,0
ORD-000384,2024-01-08,C15284,North,Marketplace,Apparel,1,55.95,0.0,57.33,0
ORD-000385,2024-01-08,C18427,East,Retail,Apparel,4,46.77,0.05,182.13,0
ORD-000386,2024-01-08,C17477,East,Retail,Wellness,1,32.02,0.0,32.81,0
ORD-000387,2024-01-08,C12004,South,Marketplace,Wellness,4,39.49,0.0,161.85,0
ORD-000388,2024-01-08,C25917,North,Marketplace,Apparel,1,56.3,0.0,57.69,0
ORD-000389,2024-01-08,C4261,North,Direct,Apparel,1,64.64,0.0,66.23,0
ORD-000390,2024-01-08,C19201,North,Marketplace,Electronics,2,242.6,0.05,472.33,0
ORD-000391,2024-01-08,C25685,North,Direct,Wellness,1,24.37,0.0,24.97,0
ORD-000392,2024-01-08,C7604,West,Direct,Apparel,1,39.22,0.0,40.19,0
ORD-000393,2024-01-08,C13649,West,Wholesale,Wellness,2,43.74,0.0,89.64,0
ORD-000394,2024-01-08,C25661,South,Retail,Apparel,4,41.0,0.0,168.04,0
ORD-000395,2024-01-08,C7893,South,Retail,Home,1,63.12,0.0,64.68,0
ORD-000396,2024-01-08,C13666,South,Marketplace,Wellness,2,30.18,0.1,55.67,0
ORD-000397,2024-01-08,C21128,North,Retail,Home,1,102.8,0.0,105.34,0
ORD-000398,2024-01-08,C7514,West,Marketplace,Apparel,2,41.19,0.0,84.42,0
ORD-000399,2024-01-08,C17718,South,Direct,Home,4,60.18,0.0,246.67,0
ORD-000400,2024-01-08,C23388,North,Retail,Electronics,1,132.2,0.0,135.47,0
ORD-000401,2024-01-08,C24660,East,Wholesale,Beauty,2,37.8,0.0,77.47,0
ORD-000402,2024-01-08,C20141,South,Retail,Beauty,2,33.4,0.05,65.03,0
ORD-000403,2024-01-08,C13666,North,Retail,Apparel,1,68.6,0.0,70.3,0
ORD-000404,2024-01-08,C22327,North,Wholesale,Apparel,2,40.8,0.0,83.62,0
ORD-000405,2024-01-08,C6686,West,Wholesale,Beauty,1,36.94,0.1,34.07,0
ORD-000406,2024-01-08,C27335,South,Retail,Wellness,1,40.19,0.05,39.12,0
ORD-000407,2024-01-08,C7222,West,Marketplace,Home,1,75.33,0.0,77.2,0
ORD-000408,2024-01-08,C17140,South,Marketplace,Wellness,1,36.62,0.0,37.53,0
ORD-000409,2024-01-08,C1308,West,Wholesale,Apparel,2,55.26,0.15,96.27,0
ORD-000410,2024-01-08,C25483,South,Retail,Home,1,83.72,0.05,81.5,0
ORD-000411,2024-01-08,C11546,East,Retail,Beauty,1,31.0,0.15,27.0,0
ORD-000412,2024-01-08,C24620,North,Marketplace,Wellness,1,44.63,0.0,45.73,0
ORD-000413,2024-01-08,C2614,West,Retail,Wellness,2,33.41,0.05,65.06,0
ORD-000414,2024-01-08,C19252,South,Wholesale,Apparel,1,49.47,0.1,45.62,0
ORD-000415,2024-01-08,C18575,West,Retail,Electronics,1,129.3,0.0,132.49,0
ORD-000416,2024-01-08,C5378,South,Retail,Beauty,1,28.6,0.0,29.31,0
ORD-000417,2024-01-08,C14662,East,Wholesale,Beauty,1,30.68,0.1,28.29,0
ORD-000418,2024-01-08,C21547,North,Marketplace,Electronics,1,153.18,0.2,125.57,0
ORD-000419,2024-01-08,C10091,South,Direct,Electronics,3,169.59,0.0,521.33,0
ORD-000420,2024-01-08,C1022,East,Retail,Apparel,1,36.29,0.0,37.19,0
ORD-000421,2024-01-08,C2748,North,Wholesale,Wellness,2,42.39,0.05,82.53,0
ORD-000422,2024-01-09,C16098,South,Marketplace,Apparel,2,62.03,0.1,114.75,1
ORD-000423,2024-01-09,C27583,North,Marketplace,Wellness,1,40.36,0.15,35.26,0
ORD-000424,2024-01-09,C4893,North,Retail,Apparel,2,60.84,0.15,106.29,0
ORD-000425,2024-01-09,C4869,West,Marketplace,Apparel,2,34.81,0.0,71.56,0
ORD-000426,2024-01-09,C21023,East,Wholesale,Apparel,3,47.55,0.15,124.62,0
ORD-000427,2024-01-09,C18533,South,Retail,Apparel,1,42.44,0.0,43.62,0
ORD-000428,2024-01-09,C3024,North,Retail,Home,1,120.02,0.0,123.36,0
ORD-000429,2024-01-09,C9926,North,Direct,Electronics,2,152.63,0.05,298.05,0
ORD-000430,2024-01-09,C14886,North,Marketplace,Home,1,114.32,0.0,117.5,0
ORD-000431,2024-01-09,C5434,East,Marketplace,Beauty,3,30.89,0.05,90.49,0
ORD-000432,2024-01-09,C9147,East,Marketplace,Apparel,2,55.27,0.15,96.57,0
ORD-000433,2024-01-09,C13759,West,Marketplace,Apparel,2,52.01,0.0,106.92,0
ORD-000434,2024-01-09,C23683,North,Retail,Apparel,1,37.64,0.05,36.75,0
ORD-000435,2024-01-09,C10144,South,Wholesale,Electronics,3,141.31,0.05,413.91,0
ORD-000436,2024-01-09,C26761,South,Direct,Electronics,1,182.12,0.0,187.17,1
ORD-000437,2024-01-09,C3841,West,Retail,Apparel,2,42.21,0.05,82.43,0
ORD-000438,2024-01-09,C7424,East,Marketplace,Beauty,1,25.57,0.05,24.97,0
ORD-000439,2024-01-09,C14148,North,Marketplace,Home,3,76.04,0.0,234.46,0
ORD-000440,2024-01-09,C9658,East,Retail,Electronics,1,98.66,0.05,96.33,0
ORD-000441,2024-01-09,C2932,North,Marketplace,Home,1,83.74,0.1,77.46,0
ORD-000442,2024-01-09,C15858,East,Retail,Beauty,2,39.84,0.1,73.71,0
ORD-000443,2024-01-09,C17316,North,Marketplace,Electronics,3,100.18,0.0,308.87,0
ORD-000444,2024-01-09,C25372,West,Marketplace,Beauty,3,33.33,0.0,102.76,0
ORD-000445,2024-01-09,C15060,South,Retail,Apparel,2,47.59,0.1,88.04,0
ORD-000446,2024-01-09,C6404,West,Retail,Beauty,1,20.82,0.0,21.4,0
ORD-000447,2024-01-09,C14378,South,Direct,Home,1,63.17,0.0,64.93,0
ORD-000448,2024-01-09,C11048,East,Retail,Beauty,2,27.85,0.0,57.26,1
ORD-000449,2024-01-09,C12908,East,Retail,Wellness,1,40.45,0.0,41.57,0
ORD-000450,2024-01-09,C14971,South,Retail,Wellness,3,68.86,0.05,201.7,0
ORD-000451,2024-01-09,C6472,East,Marketplace,Wellness,1,39.43,0.05,38.5,1
ORD-000452,2024-01-09,C13910,North,Wholesale,Electronics,1,169.69,0.05,165.68,0
ORD-000453,2024-01-09,C18495,North,Wholesale,Home,2,73.02,0.05,142.58,0
ORD-000454,2024-01-09,C13774,North,Direct,Apparel,1,48.59,0.0,49.94,0
ORD-000455,2024-01-09,C9086,South,Retail,Electronics,3,198.83,0.0,613.07,0
ORD-000456,2024-01-09,C12554,South,Marketplace,Apparel,3,38.32,0.15,100.42,0
ORD-000457,2024-01-09,C23183,West,Retail,Wellness,1,52.36,0.0,53.82,1
ORD-000458,2024-01-09,C3749,West,Retail,Home,1,57.3,0.0,58.89,0
ORD-000459,2024-01-09,C24732,North,Retail,Electronics,2,95.99,0.05,187.45,1
ORD-000460,2024-01-09,C3130,West,Direct,Wellness,3,32.3,0.0,99.58,0
ORD-000461,2024-01-09,C22379,West,Retail,Apparel,2,47.75,0.05,93.25,0
ORD-000462,2024-01-09,C11126,West,Marketplace,Wellness,1,31.56,0.0,32.43,0
ORD-000463,2024-01-09,C15922,East,Wholesale,Wellness,1,48.44,0.1,44.81,0
ORD-000464,2024-01-09,C17670,South,Direct,Electronics,2,133.3,0.0,274.01,1
ORD-000465,2024-01-09,C14456,South,Marketplace,Wellness,2,42.17,0.1,78.01,0
ORD-000466,2024-01-09,C27146,South,Marketplace,Wellness,1,52.08,0.05,50.85,0
ORD-000467,2024-01-09,C20390,East,Direct,Electronics,3,161.75,0.1,448.86,0
ORD-000468,2024-01-09,C22865,West,Direct,Wellness,1,29.46,0.05,28.77,0
ORD-000469,2024-01-09,C21665,North,Marketplace,Apparel,1,48.68,0.0,50.03,0
ORD-000470,2024-01-09,C17948,South,Retail,Home,1,71.4,0.0,73.39,0
ORD-000471,2024-01-09,C20038,East,Retail,Home,3,57.06,0.05,167.14,0
ORD-000472,2024-01-09,C7596,East,Marketplace,Beauty,4,39.89,0.0,164.0,0
ORD-000473,2024-01-09,C24003,East,Marketplace,Beauty,2,44.68,0.05,87.24,0
ORD-000474,2024-01-09,C8919,East,Direct,Home,3,72.29,0.0,222.9,0
ORD-000475,2024-01-09,C27280,West,Direct,Home,2,76.21,0.0,156.65,0
ORD-000476,2024-01-09,C5185,South,Marketplace,Beauty,1,47.41,0.1,43.86,0
ORD-000477,2024-01-09,C2990,West,Direct,Beauty,2,41.04,0.0,84.35,0
ORD-000478,2024-01-09,C8068,East,Direct,Beauty,2,27.79,0.0,57.12,0
ORD-000479,2024-01-09,C2198,West,Wholesale,Wellness,1,38.25,0.0,39.32,0
ORD-000480,2024-01-09,C7800,South,Retail,Wellness,1,38.18,0.0,39.24,0
ORD-000481,2024-01-09,C7096,North,Wholesale,Home,2,96.73,0.0,198.83,0
ORD-000482,2024-01-09,C11874,South,Marketplace,Wellness,1,37.98,0.1,35.13,0
ORD-000483,2024-01-10,C14955,West,Marketplace,Electronics,1,124.29,0.2,102.5,0
ORD-000484,2024-01-10,C17169,North,Direct,Apparel,2,30.0,0.05,58.77,1
ORD-000485,2024-01-10,C7394,North,Retail,Electronics,2,167.9,0.0,346.14,0
ORD-000486,2024-01-10,C11512,North,Retail,Beauty,1,39.89,0.0,41.12,0
ORD-000487,2024-01-10,C13877,South,Wholesale,Beauty,1,31.18,0.15,27.32,0
ORD-000488,2024-01-10,C25030,West,Retail,Beauty,1,36.62,0.05,35.86,0
ORD-000489,2024-01-10,C25980,North,Marketplace,Beauty,3,31.67,0.0,97.93,0
ORD-000490,2024-01-10,C16430,North,Retail,Electronics,1,126.78,0.0,130.69,0
ORD-000491,2024-01-10,C17835,West,Marketplace,Wellness,1,41.63,0.05,40.77,0
ORD-000492,2024-01-10,C3490,East,Retail,Beauty,1,31.41,0.0,32.38,0
ORD-000493,2024-01-10,C7505,West,Direct,Home,1,60.89,0.0,62.77,0
ORD-000494,2024-01-10,C19092,East,Direct,Wellness,2,59.24,0.1,109.92,0
ORD-000495,2024-01-10,C19260,West,Wholesale,Electronics,2,124.18,0.05,243.21,0
ORD-000496,2024-01-10,C23977,East,Wholesale,Electronics,2,95.37,0.1,176.96,0
ORD-000497,2024-01-10,C13825,South,Marketplace,Home,4,65.77,0.0,271.21,0
ORD-000498,2024-01-10,C20567,South,Retail,Apparel,1,51.67,0.0,53.27,0
ORD-000499,2024-01-10,C21451,South,Retail,Wellness,1,37.13,0.05,36.36,0
ORD-000500,2024-01-10,C13169,East,Retail,Beauty,3,39.86,0.0,123.28,0
ORD-000501,2024-01-10,C7008,South,Retail,Apparel,2,54.45,0.05,106.65,0
ORD-000502,2024-01-10,C10098,West,Wholesale,Wellness,2,43.42,0.1,80.56,0
ORD-000503,2024-01-10,C8555,North,Direct,Apparel,1,27.53,0.1,25.54,0
ORD-000504,2024-01-10,C26190,North,Wholesale,Wellness,1,40.54,0.05,39.71,0
ORD-000505,2024-01-10,C14273,West,Retail,Apparel,2,54.3,0.05,106.36,0
ORD-000506,2024-01-10,C22015,North,Retail,Apparel,1,38.91,0.0,40.11,0
ORD-000507,2024-01-10,C24727,North,Wholesale,Home,1,86.81,0.0,89.49,0
ORD-000508,2024-01-10,C16229,South,Marketplace,Beauty,2,30.17,0.1,55.99,0
ORD-000509,2024-01-10,C4496,East,Retail,Home,1,96.46,0.0,99.44,0
ORD-000510,2024-01-10,C9851,West,Marketplace,Home,1,66.19,0.0,68.23,0
ORD-000511,2024-01-10,C14883,South,Direct,Apparel,2,46.12,0.05,90.33,0
ORD-000512,2024-01-10,C18620,West,Direct,Home,1,78.29,0.0,80.7,0
ORD-000513,2024-01-10,C4904,South,Marketplace,Beauty,1,45.26,0.1,41.99,0
ORD-000514,2024-01-10,C12813,West,Retail,Home,1,80.65,0.15,70.67,0
ORD-000515,2024-01-10,C5410,North,Marketplace,Apparel,1,51.96,0.0,53.56,0
ORD-000516,2024-01-10,C4011,South,Retail,Beauty,1,50.11,0.0,51.65,0
ORD-000517,2024-01-10,C23421,North,Marketplace,Electronics,4,139.54,0.1,517.82,0
ORD-000518,2024-01-10,C26081,West,Marketplace,Electronics,3,154.61,0.05,454.21,0
ORD-000519,2024-01-10,C7349,West,Retail,Apparel,2,50.83,0.1,94.31,0
ORD-000520,2024-01-10,C15319,West,Wholesale,Electronics,2,150.85,0.05,295.45,0
ORD-000521,2024-01-10,C11452,West,Marketplace,Beauty,1,33.39,0.05,32.7,0
ORD-000522,2024-01-10,C18832,West,Marketplace,Wellness,1,39.4,0.05,38.58,0
ORD-000523,2024-01-10,C19986,West,Wholesale,Apparel,1,46.21,0.05,45.25,0
ORD-000524,2024-01-10,C1972,North,Marketplace,Beauty,1,57.7,0.0,59.48,0
ORD-000525,2024-01-10,C24408,West,Retail,Home,1,73.45,0.0,75.71,0
ORD-000526,2024-01-10,C24645,East,Wholesale,Wellness,1,30.32,0.05,29.69,0
ORD-000527,2024-01-10,C27738,West,Marketplace,Apparel,1,53.94,0.05,52.83,0
ORD-000528,2024-01-10,C8393,North,Retail,Home,1,54.21,0.2,44.7,0
ORD-000529,2024-01-10,C19552,South,Retail,Apparel,1,61.05,0.0,62.93,0
ORD-000530,2024-01-10,C14324,North,Marketplace,Beauty,1,24.8,0.0,25.57,0
ORD-000531,2024-01-10,C23685,North,Wholesale,Wellness,1,35.26,0.0,36.35,1
ORD-000532,2024-01-10,C9736,West,Marketplace,Apparel,1,31.16,0.1,28.91,0
ORD-000533,2024-01-10,C12025,South,Marketplace,Apparel,1,34.06,0.0,35.11,0
ORD-000534,2024-01-10,C5362,North,Wholesale,Apparel,1,44.66,0.05,43.74,0
ORD-000535,2024-01-10,C12456,South,Direct,Apparel,1,32.85,0.0,33.87,0
ORD-000536,2024-01-10,C25363,West,Direct,Electronics,3,183.27,0.05,538.43,0
ORD-000537,2024-01-10,C15378,East,Retail,Home,1,75.13,0.1,69.7,0
ORD-000538,2024-01-10,C11228,North,Retail,Electronics,1,121.81,0.0,125.56,0
ORD-000539,2024-01-10,C14253,East,Direct,Beauty,2,29.98,0.05,58.72,0
ORD-000540,2024-01-10,C13112,South,Wholesale,Beauty,2,34.1,0.2,56.25,0
ORD-000541,2024-01-10,C23045,North,Retail,Home,1,75.48,0.05,73.91,0
ORD-000542,2024-01-10,C25572,South,Marketplace,Electronics,1,169.73,0.0,174.96,0
ORD-000543,2024-01-11,C5218,West,Marketplace,Beauty,2,39.48,0.0,81.64,0
ORD-000544,2024-01-11,C21133,East,Marketplace,Home,1,81.53,0.0,84.3,0
ORD-000545,2024-01-11,C21649,East,Retail,Apparel,2,50.89,0.05,99.96,0
ORD-000546,2024-01-11,C26976,South,Marketplace,Electronics,3,182.2,0.0,565.13,0
ORD-000547,2024-01-11,C20224,South,Retail,Home,2,87.33,0.05,171.54,0
ORD-000548,2024-01-11,C15810,East,Direct,Home,1,57.94,0.2,47.93,0
ORD-000549,2024-01-11,C22551,East,Retail,Wellness,1,46.3,0.1,43.08,0
ORD-000550,2024-01-11,C4371,East,Marketplace,Home,1,69.25,0.0,71.59,0
ORD-000551,2024-01-11,C14582,West,Marketplace,Electronics,1,126.94,0.0,131.24,0
ORD-000552,2024-01-11,C14260,West,Direct,Apparel,1,54.04,0.0,55.87,0
ORD-000553,2024-01-11,C15521,North,Retail,Home,1,75.88,0.0,78.45,0
ORD-000554,2024-01-11,C20252,West,Direct,Beauty,2,35.41,0.0,73.22,0
ORD-000555,2024-01-11,C1523,South,Wholesale,Beauty,4,29.47,0.0,121.87,0
ORD-000556,2024-01-11,C21846,South,Wholesale,Home,3,73.23,0.1,204.43,0
ORD-000557,2024-01-11,C4439,West,Direct,Wellness,1,61.53,0.0,63.62,0
ORD-000558,2024-01-11,C26113,East,Marketplace,Electronics,1,171.09,0.05,168.04,0
ORD-000559,2024-01-11,C4171,South,Retail,Apparel,1,56.19,0.05,55.19,0
ORD-000560,2024-01-11,C7445,West,Retail,Apparel,1,41.21,0.05,40.48,0
ORD-000561,2024-01-11,C10630,South,Retail,Home,1,61.77,0.2,51.09,0
ORD-000562,2024-01-11,C20256,North,Retail,Apparel,1,44.79,0.15,39.36,0
ORD-000563,2024-01-11,C17286,North,Wholesale,Apparel,2,41.57,0.1,77.36,0
ORD-000564,2024-01-11,C27513,West,Direct,Beauty,2,34.33,0.1,63.88,0
ORD-000565,2024-01-11,C23359,East,Retail,Electronics,1,89.71,0.0,92.75,0
ORD-000566,2024-01-11,C23753,West,Retail,Apparel,2,51.81,0.0,107.14,0
ORD-000567,2024-01-11,C1822,South,Wholesale,Apparel,1,45.62,0.1,42.45,0
ORD-000568,2024-01-11,C13736,East,Direct,Beauty,2,40.81,0.2,67.5,0
ORD-000569,2024-01-11,C13919,South,Retail,Apparel,3,51.55,0.0,159.9,1
ORD-000570,2024-01-11,C25409,North,Marketplace,Beauty,3,35.77,0.0,110.95,0
ORD-000571,2024-01-11,C25564,East,Retail,Home,1,81.13,0.05,79.68,0
ORD-000572,2024-01-11,C7758,East,Marketplace,Beauty,2,38.52,0.05,75.67,0
ORD-000573,2024-01-11,C20274,South,Retail,Apparel,1,57.37,0.15,50.42,0
ORD-000574,2024-01-11,C22967,East,Retail,Electronics,2,141.17,0.15,248.12,0
ORD-000575,2024-01-11,C22272,West,Marketplace,Electronics,1,249.35,0.0,257.79,0
ORD-000576,2024-01-11,C9723,West,Direct,Electronics,1,173.87,0.15,152.79,0
ORD-000577,2024-01-11,C2825,North,Retail,Apparel,1,50.39,0.1,46.89,0
ORD-000578,2024-01-11,C13265,West,Retail,Home,3,55.39,0.1,154.62,0
ORD-000579,2024-01-11,C24683,South,Retail,Apparel,1,45.17,0.15,39.7,0
ORD-000580,2024-01-11,C26130,East,Marketplace,Beauty,1,44.85,0.05,44.05,0
ORD-000581,2024-01-11,C18805,North,Marketplace,Apparel,1,40.91,0.0,42.3,0
ORD-000582,2024-01-12,C14825,East,Marketplace,Apparel,2,52.17,0.0,108.19,1
ORD-000583,2024-01-12,C14803,West,Retail,Home,1,56.82,0.1,53.02,0
ORD-000584,2024-01-12,C25712,South,Marketplace,Electronics,2,123.31,0.05,242.93,0
ORD-000585,2024-01-12,C19371,South,Retail,Beauty,1,36.59,0.1,34.15,1
ORD-000586,2024-01-12,C22546,East,Marketplace,Apparel,3,40.37,0.0,125.59,0
ORD-000587,2024-01-12,C26422,West,Retail,Beauty,1,17.17,0.0,17.8,1
ORD-000588,2024-01-12,C21931,North,Marketplace,Apparel,1,54.47,0.05,53.66,0
ORD-000589,2024-01-12,C26963,East,Retail,Beauty,1,36.92,0.0,38.29,0
ORD-000590,2024-01-12,C9319,West,Marketplace,Beauty,2,26.56,0.0,55.08,0
ORD-000591,2024-01-12,C25424,West,Retail,Apparel,3,48.31,0.0,150.27,0
ORD-000592,2024-01-12,C13367,South,Retail,Home,4,57.84,0.05,227.92,0
ORD-000593,2024-01-12,C20712,West,Retail,Beauty,1,24.4,0.1,22.77,0
ORD-000594,2024-01-12,C12364,East,Retail,Wellness,1,44.06,0.05,43.4,0
ORD-000595,2024-01-12,C4025,West,Retail,Wellness,1,39.76,0.05,39.17,0
ORD-000596,2024-01-12,C18673,North,Wholesale,Electronics,2,96.71,0.1,180.51,0
ORD-000597,2024-01-12,C27941,East,Direct,Beauty,1,30.52,0.05,30.06,0
ORD-000598,2024-01-12,C15172,East,Retail,Apparel,1,61.53,0.05,60.61,0
ORD-000599,2024-01-12,C13390,West,Marketplace,Apparel,1,37.29,0.0,38.67,0
ORD-000600,2024-01-12,C11731,North,Retail,Electronics,1,127.99,0.15,112.81,0
ORD-000601,2024-01-12,C20807,West,Marketplace,Beauty,2,30.04,0.0,62.31,0
ORD-000602,2024-01-12,C3288,North,Direct,Wellness,2,47.9,0.05,94.38,0
ORD-000603,2024-01-12,C4089,South,Retail,Electronics,1,138.98,0.05,136.9,0
ORD-000604,2024-01-12,C3431,West,Marketplace,Apparel,1,56.95,0.2,47.24,0
ORD-000605,2024-01-12,C6917,South,Wholesale,Apparel,2,47.61,0.0,98.73,1
ORD-000606,2024-01-12,C2903,North,Retail,Electronics,2,120.48,0.1,224.87,0
ORD-000607,2024-01-12,C16215,South,Retail,Wellness,2,38.58,0.0,80.02,1
ORD-000608,2024-01-12,C18835,West,Marketplace,Home,3,80.53,0.0,250.51,0
ORD-000609,2024-01-12,C19369,South,Direct,Apparel,1,66.86,0.0,69.32,0
ORD-000610,2024-01-12,C19303,South,Direct,Wellness,1,42.95,0.15,37.85,0
ORD-000611,2024-01-12,C4575,West,Marketplace,Apparel,1,36.91,0.0,38.27,0
ORD-000612,2024-01-12,C27407,South,Marketplace,Beauty,3,25.13,0.2,62.53,0
