customer_id,tenure_months,monthly_charges,contract,internet_service,tech_support,payment_method,support_tickets,churn
CX00421,25,57.62,One year,Fiber,No,Credit card,0,0
CX00422,61,92.69,Month-to-month,DSL,No,Electronic check,0,0
CX00423,23,78.12,One year,None,No,Electronic check,4,1
CX00424,12,71.39,One year,DSL,No,Bank transfer,3,1
CX00425,9,68.92,Month-to-month,Fiber,Yes,Mailed check,0,1
CX00426,22,79.45,Month-to-month,DSL,Yes,Mailed check,0,0
CX00427,46,90.34,Month-to-month,Fiber,Yes,Electronic check,3,1
CX00428,10,88.8,One year,Fiber,No,Mailed check,2,1
CX00429,58,76.27,Month-to-month,Fiber,Yes,Credit card,1,0
CX00430,22,87.29,Month-to-month,DSL,Yes,Credit card,2,0
CX00431,23,70.6,Two year,DSL,No,Electronic check,2,0
CX00432,48,95.55,Two year,Fiber,No,Credit card,5,0
CX00433,63,67.41,Two year,None,Yes,Mailed check,2,0
CX00434,32,22.35,One year,Fiber,Yes,Credit card,1,0
CX00435,58,97.43,One year,DSL,No,Mailed check,2,0
CX00436,22,70.37,One year,DSL,Yes,Credit card,2,0
CX00437,10,42.24,One year,Fiber,No,Electronic check,1,1
CX00438,60,63.64,One year,Fiber,No,Bank transfer,2,0
CX00439,56,48.56,Month-to-month,DSL,Yes,Electronic check,0,0
CX00440,55,114.2,Month-to-month,DSL,Yes,Electronic check,2,1
CX00441,64,78.95,One year,DSL,No,Credit card,1,0
CX00442,36,33.49,One year,DSL,Yes,Bank transfer,2,0
CX00443,15,80.02,Two year,Fiber,No,Mailed check,2,0
CX00444,43,59.23,Month-to-month,Fiber,No,Electronic check,2,0
CX00445,42,110.17,Month-to-month,None,No,Electronic check,1,1
CX00446,28,44.84,Month-to-month,Fiber,Yes,Electronic check,3,0
CX00447,46,18.57,Month-to-month,Fiber,No,Electronic check,1,0
CX00448,19,69.45,Month-to-month,None,Yes,Credit card,2,1
CX00449,44,60.34,One year,Fiber,Yes,Electronic check,3,1
CX00450,58,58.84,Two year,None,Yes,Credit card,1,0
CX00451,7,20.89,Month-to-month,DSL,No,Mailed check,0,0
CX00452,33,77.39,Month-to-month,Fiber,No,Credit card,2,1
CX00453,48,104.81,One year,Fiber,No,Electronic check,2,1
CX00454,4,26.0,Month-to-month,DSL,No,Credit card,1,0
CX00455,46,93.77,Month-to-month,DSL,Yes,Mailed check,1,1
CX00456,66,55.49,Two year,Fiber,No,Bank transfer,1,0
CX00457,60,119.68,Month-to-month,Fiber,No,Bank transfer,1,0
CX00458,50,77.59,Month-to-month,DSL,No,Credit card,2,1
CX00459,58,63.87,One year,DSL,No,Electronic check,0,0
CX00460,27,92.32,One year,Fiber,Yes,Credit card,1,0
CX00461,24,79.57,Two year,Fiber,Yes,Electronic check,0,1
CX00462,7,54.97,One year,None,Yes,Credit card,2,1
CX00463,52,83.62,Month-to-month,DSL,No,Electronic check,0,1
CX00464,23,56.76,Month-to-month,DSL,No,Bank transfer,1,1
CX00465,63,28.65,One year,DSL,No,Mailed check,1,0
CX00466,34,112.7,Month-to-month,DSL,No,Bank transfer,1,0
CX00467,65,60.31,Month-to-month,Fiber,Yes,Credit card,2,0
CX00468,10,54.6,Month-to-month,DSL,No,Electronic check,1,0
CX00469,12,75.45,Month-to-month,DSL,Yes,Credit card,0,0
CX00470,25,33.69,Month-to-month,Fiber,No,Electronic check,1,1
CX00471,2,38.22,Month-to-month,Fiber,No,Bank transfer,0,0
CX00472,36,57.01,Month-to-month,Fiber,No,Mailed check,1,1
CX00473,47,56.57,One year,DSL,Yes,Electronic check,0,0
CX00474,48,69.58,Month-to-month,Fiber,No,Electronic check,2,1
CX00475,16,92.7,Two year,Fiber,Yes,Mailed check,2,0
CX00476,12,57.57,Month-to-month,DSL,No,Bank transfer,0,0
CX00477,41,78.84,Month-to-month,None,No,Credit card,1,0
CX00478,46,81.23,Two year,Fiber,No,Credit card,1,0
CX00479,69,44.15,One year,Fiber,Yes,Credit card,1,0
CX00480,65,73.03,Two year,None,Yes,Mailed check,0,0
CX00481,28,47.26,Month-to-month,Fiber,No,Mailed check,2,1
CX00482,12,91.41,Two year,Fiber,Yes,Electronic check,2,0
CX00483,19,78.01,One year,None,Yes,Electronic check,0,0
CX00484,64,68.36,Month-to-month,Fiber,No,Credit card,2,0
CX00485,33,38.53,Month-to-month,Fiber,No,Electronic check,0,0
CX00486,72,70.55,Month-to-month,None,No,Credit card,1,0
CX00487,48,51.13,Month-to-month,DSL,Yes,Electronic check,1,0
CX00488,43,83.53,Month-to-month,DSL,No,Bank transfer,4,1
CX00489,8,65.37,Month-to-month,Fiber,No,Bank transfer,0,0
CX00490,43,50.13,Month-to-month,DSL,Yes,Bank transfer,3,0
CX00491,28,88.36,Month-to-month,Fiber,No,Bank transfer,0,1
CX00492,61,83.87,Month-to-month,Fiber,Yes,Electronic check,1,1
CX00493,10,54.95,Month-to-month,Fiber,Yes,Bank transfer,2,1
CX00494,14,93.56,Month-to-month,Fiber,No,Mailed check,1,0
CX00495,48,61.44,Month-to-month,Fiber,Yes,Electronic check,0,0
CX00496,49,61.2,Month-to-month,Fiber,No,Credit card,3,0
CX00497,60,70.72,One year,Fiber,Yes,Bank transfer,0,0
CX00498,38,51.44,Month-to-month,None,Yes,Electronic check,2,0
CX00499,28,58.28,Two year,Fiber,No,Credit card,4,0
CX00500,23,64.47,Two year,DSL,Yes,Bank transfer,3,0
CX00501,27,101.67,One year,Fiber,Yes,Bank transfer,2,0
CX00502,48,100.99,Month-to-month,Fiber,No,Electronic check,0,0
CX00503,39,62.3,Month-to-month,Fiber,No,Mailed check,0,1
CX00504,22,103.43,Month-to-month,None,No,Mailed check,2,1
CX00505,16,67.05,Two year,Fiber,No,Bank transfer,5,0
CX00506,52,76.37,Two year,DSL,Yes,Bank transfer,4,0
CX00507,18,87.44,One year,DSL,No,Bank transfer,2,0
CX00508,16,74.43,Two year,None,No,Bank transfer,2,0
CX00509,24,121.13,Month-to-month,DSL,No,Credit card,0,0
CX00510,62,73.35,Month-to-month,Fiber,Yes,Credit card,2,0
CX00511,33,41.65,Month-to-month,None,No,Electronic check,3,0
CX00512,43,96.72,Month-to-month,DSL,Yes,Mailed check,2,0
CX00513,6,58.93,One year,DSL,Yes,Electronic check,3,1
CX00514,25,61.31,One year,None,Yes,Mailed check,2,1
CX00515,55,18.0,Two year,Fiber,No,Electronic check,0,0
CX00516,56,90.02,Month-to-month,DSL,No,Bank transfer,1,1
CX00517,42,86.01,Month-to-month,DSL,Yes,Mailed check,0,0
CX00518,64,85.58,Month-to-month,DSL,Yes,Bank transfer,4,1
CX00519,22,89.52,Month-to-month,Fiber,No,Electronic check,0,1
CX00520,12,105.2,Month-to-month,None,Yes,Credit card,3,1
CX00521,6,66.99,Month-to-month,Fiber,Yes,Credit card,3,0
CX00522,15,88.63,Two year,Fiber,No,Bank transfer,2,1
CX00523,55,51.64,Month-to-month,DSL,No,Credit card,2,1
CX00524,66,60.22,Month-to-month,None,No,Mailed check,1,0
CX00525,10,91.25,Month-to-month,Fiber,Yes,Electronic check,1,1
CX00526,37,76.6,Month-to-month,Fiber,Yes,Credit card,3,1
CX00527,10,38.66,Month-to-month,None,No,Credit card,1,1
CX00528,61,75.95,One year,DSL,No,Bank transfer,3,0
CX00529,10,63.98,Month-to-month,Fiber,Yes,Electronic check,0,0
CX00530,47,49.99,Month-to-month,Fiber,No,Electronic check,0,0
CX00531,6,77.55,Month-to-month,DSL,No,Bank transfer,4,1
CX00532,54,59.1,Month-to-month,DSL,No,Credit card,0,0
CX00533,66,33.45,Two year,Fiber,Yes,Credit card,2,0
CX00534,53,43.55,Month-to-month,Fiber,Yes,Bank transfer,2,0
CX00535,20,106.92,Month-to-month,DSL,No,Electronic check,1,1
CX00536,61,34.67,Two year,Fiber,Yes,Mailed check,4,0
CX00537,23,72.9,Month-to-month,Fiber,No,Electronic check,1,0
CX00538,55,81.42,Month-to-month,Fiber,No,Bank transfer,0,1
CX00539,60,82.06,Month-to-month,Fiber,No,Electronic check,0,0
CX00540,35,41.04,One year,Fiber,No,Bank transfer,0,0
CX00541,45,60.93,Month-to-month,Fiber,Yes,Electronic check,0,0
CX00542,62,71.1,Month-to-month,Fiber,No,Bank transfer,0,0
CX00543,14,85.6,One year,DSL,No,Electronic check,1,0
CX00544,2,53.81,One year,Fiber,Yes,Electronic check,0,0
CX00545,32,42.4,Month-to-month,Fiber,Yes,Mailed check,2,0
CX00546,14,90.06,One year,None,Yes,Mailed check,2,0
CX00547,64,92.31,Two year,Fiber,Yes,Electronic check,3,0
CX00548,63,76.14,Month-to-month,None,No,Credit card,0,0
CX00549,28,54.61,Month-to-month,Fiber,Yes,Electronic check,0,0
CX00550,23,76.95,One year,DSL,No,Mailed check,1,1
CX00551,52,70.4,Month-to-month,Fiber,Yes,Credit card,1,0
CX00552,33,86.43,Month-to-month,None,No,Bank transfer,2,0
CX00553,7,40.52,Two year,None,Yes,Electronic check,1,0
CX00554,48,70.56,Month-to-month,DSL,Yes,Bank transfer,1,0
CX00555,53,64.5,One year,Fiber,No,Credit card,1,0
CX00556,6,43.59,Month-to-month,DSL,Yes,Credit card,3,1
CX00557,56,72.74,One year,DSL,No,Electronic check,0,0
CX00558,39,68.77,Month-to-month,DSL,Yes,Mailed check,1,0
CX00559,60,58.97,Two year,DSL,No,Bank transfer,1,0
CX00560,62,76.71,Month-to-month,Fiber,No,Mailed check,0,0
CX00561,49,36.79,Month-to-month,DSL,No,Electronic check,1,0
CX00562,25,66.82,One year,Fiber,Yes,Mailed check,3,0
CX00563,27,77.49,Two year,DSL,No,Credit card,1,1
CX00564,53,74.25,Month-to-month,Fiber,Yes,Electronic check,1,0
CX00565,5,91.68,Two year,Fiber,No,Electronic check,1,0
CX00566,17,41.58,One year,Fiber,No,Electronic check,3,1
CX00567,38,34.83,Two year,None,No,Mailed check,0,0
CX00568,68,73.26,Month-to-month,Fiber,Yes,Credit card,0,0
CX00569,55,78.01,Two year,DSL,No,Electronic check,1,0
CX00570,59,114.64,One year,DSL,No,Electronic check,2,1
CX00571,14,81.57,Two year,Fiber,No,Credit card,0,0
CX00572,21,48.77,Month-to-month,Fiber,No,Bank transfer,2,1
CX00573,20,85.73,One year,Fiber,No,Electronic check,2,1
CX00574,54,49.4,Two year,Fiber,No,Credit card,4,0
CX00575,39,35.31,One year,Fiber,No,Bank transfer,1,0
CX00576,16,125.4,Month-to-month,Fiber,No,Mailed check,2,1
CX00577,54,75.17,Month-to-month,Fiber,No,Electronic check,1,0
CX00578,46,83.73,Two year,DSL,Yes,Credit card,2,0
CX00579,65,80.4,One year,None,No,Credit card,1,0
CX00580,41,107.87,Month-to-month,Fiber,Yes,Bank transfer,0,1
CX00581,10,74.25,Month-to-month,Fiber,No,Credit card,0,1
CX00582,64,94.79,One year,DSL,No,Mailed check,0,1
CX00583,14,45.4,Month-to-month,Fiber,No,Credit card,1,0
CX00584,4,37.37,Month-to-month,Fiber,Yes,Electronic check,5,1
CX00585,58,99.38,One year,DSL,Yes,Electronic check,0,0
CX00586,33,100.45,Month-to-month,Fiber,No,Bank transfer,2,1
CX00587,47,79.24,Month-to-month,Fiber,No,Mailed check,0,0
CX00588,10,72.97,Two year,Fiber,Yes,Mailed check,1,0
CX00589,52,71.66,Month-to-month,None,No,Bank transfer,0,0
CX00590,30,52.86,Month-to-month,Fiber,No,Credit card,1,0
CX00591,72,101.85,One year,None,No,Electronic check,2,0
CX00592,46,82.5,One year,DSL,Yes,Credit card,0,0
CX00593,68,79.13,Month-to-month,DSL,Yes,Electronic check,3,0
CX00594,58,76.27,Two year,DSL,No,Mailed check,2,0
CX00595,61,91.05,Month-to-month,DSL,No,Mailed check,1,0
CX00596,7,79.11,Month-to-month,None,No,Credit card,1,0
CX00597,56,84.4,One year,Fiber,No,Electronic check,1,0
CX00598,44,42.28,One year,Fiber,Yes,Electronic check,1,0
CX00599,29,79.22,Month-to-month,DSL,Yes,Mailed check,1,1
CX00600,23,116.12,One year,Fiber,No,Electronic check,0,1
CX00601,47,56.59,Month-to-month,DSL,No,Credit card,4,0
CX00602,15,65.17,Month-to-month,Fiber,No,Mailed check,2,1
CX00603,14,87.62,One year,None,Yes,Credit card,1,0
CX00604,63,89.06,Two year,DSL,Yes,Electronic check,1,0
CX00605,55,81.74,Month-to-month,DSL,Yes,Credit card,2,0
CX00606,43,32.41,Month-to-month,Fiber,No,Mailed check,4,0
CX00607,55,79.04,Month-to-month,Fiber,No,Credit card,4,0
CX00608,24,41.96,Month-to-month,Fiber,No,Credit card,2,0
CX00609,52,49.86,One year,None,No,Mailed check,0,0
CX00610,15,80.06,One year,Fiber,No,Bank transfer,4,0
CX00611,33,61.49,One year,DSL,No,Credit card,4,0
CX00612,11,85.81,Two year,DSL,No,Bank transfer,3,0
CX00613,28,137.26,One year,DSL,No,Mailed check,3,1
CX00614,25,85.1,One year,DSL,No,Electronic check,2,0
CX00615,31,83.9,One year,Fiber,Yes,Electronic check,1,0
CX00616,35,48.29,One year,Fiber,No,Credit card,3,0
CX00617,3,53.85,One year,Fiber,Yes,Credit card,2,0
CX00618,25,44.6,Two year,DSL,Yes,Credit card,1,0
CX00619,61,56.28,Month-to-month,DSL,No,Electronic check,3,0
CX00620,32,43.98,One year,Fiber,No,Electronic check,1,0
CX00621,40,53.49,Month-to-month,None,Yes,Mailed check,0,1
CX00622,8,63.41,Month-to-month,Fiber,No,Electronic check,1,1
CX00623,28,45.99,Two year,Fiber,No,Electronic check,0,0
CX00624,70,36.78,Month-to-month,DSL,No,Mailed check,1,0
CX00625,40,38.05,One year,DSL,No,Bank transfer,0,0
CX00626,2,77.99,Month-to-month,DSL,No,Electronic check,1,1
CX00627,52,69.31,Month-to-month,DSL,No,Bank transfer,1,0
CX00628,56,90.57,Month-to-month,Fiber,Yes,Mailed check,1,1
CX00629,28,90.98,One year,DSL,Yes,Mailed check,1,0
CX00630,3,60.51,Two year,Fiber,No,Electronic check,1,0
CX00631,60,82.74,One year,Fiber,No,Credit card,2,0
CX00632,19,36.31,One year,DSL,No,Electronic check,1,0
CX00633,67,118.23,One year,None,Yes,Electronic check,2,0
CX00634,27,94.3,Month-to-month,None,Yes,Bank transfer,2,0
CX00635,28,63.27,One year,Fiber,No,Bank transfer,2,0
CX00636,58,42.41,Month-to-month,Fiber,No,Credit card,2,0
CX00637,10,76.36,Month-to-month,None,No,Mailed check,1,1
CX00638,3,26.86,Month-to-month,None,Yes,Mailed check,2,0
CX00639,55,50.86,Two year,Fiber,No,Credit card,3,0
CX00640,67,84.47,One year,Fiber,No,Bank transfer,1,0
CX00641,72,69.66,One year,DSL,Yes,Bank transfer,0,0
CX00642,10,57.2,Month-to-month,Fiber,Yes,Electronic check,1,0
CX00643,11,88.92,One year,Fiber,Yes,Bank transfer,1,0
CX00644,25,45.15,Month-to-month,Fiber,No,Credit card,2,1
CX00645,52,74.26,One year,DSL,No,Electronic check,0,0
CX00646,66,57.05,One year,DSL,No,Electronic check,1,0
CX00647,60,49.36,One year,DSL,Yes,Credit card,2,0
CX00648,27,78.19,Month-to-month,DSL,No,Electronic check,0,1
CX00649,67,46.16,Month-to-month,DSL,No,Bank transfer,1,0
CX00650,19,109.84,Month-to-month,DSL,No,Bank transfer,1,1
CX00651,9,55.14,Month-to-month,DSL,No,Electronic check,2,1
CX00652,32,111.78,One year,DSL,Yes,Mailed check,1,0
CX00653,7,43.93,Month-to-month,DSL,No,Bank transfer,0,1
CX00654,49,81.33,Month-to-month,None,Yes,Electronic check,4,0
CX00655,72,41.61,Month-to-month,Fiber,Yes,Mailed check,3,0
CX00656,8,38.5,Month-to-month,Fiber,Yes,Credit card,3,1
CX00657,9,71.51,One year,DSL,No,Electronic check,0,0
CX00658,13,82.91,Month-to-month,Fiber,No,Credit card,0,1
CX00659,13,39.97,Month-to-month,None,Yes,Electronic check,0,1
CX00660,39,94.05,One year,Fiber,No,Bank transfer,0,1
CX00661,42,50.45,Two year,DSL,No,Credit card,1,0
CX00662,69,70.89,Month-to-month,DSL,Yes,Mailed check,0,0
CX00663,33,76.36,Month-to-month,Fiber,No,Mailed check,0,1
CX00664,67,81.08,Month-to-month,Fiber,No,Mailed check,0,0
CX00665,55,28.45,One year,Fiber,No,Mailed check,3,0
CX00666,62,103.61,Two year,Fiber,No,Electronic check,2,0
CX00667,14,80.36,Month-to-month,Fiber,No,Electronic check,2,1
CX00668,33,58.64,Month-to-month,Fiber,Yes,Electronic check,3,1
CX00669,66,45.47,Month-to-month,Fiber,Yes,Credit card,1,0
CX00670,55,30.73,Month-to-month,DSL,No,Electronic check,0,1
CX00671,16,38.05,One year,DSL,Yes,Electronic check,2,0
CX00672,61,79.99,One year,Fiber,No,Electronic check,0,0
CX00673,56,60.5,One year,DSL,Yes,Credit card,2,0
CX00674,11,43.11,Month-to-month,Fiber,Yes,Credit card,1,1
CX00675,5,56.41,Month-to-month,DSL,No,Electronic check,3,1
CX00676,19,102.41,Two year,None,Yes,Electronic check,2,0
CX00677,35,60.73,Month-to-month,None,Yes,Mailed check,0,0
CX00678,12,55.14,Month-to-month,Fiber,No,Bank transfer,2,1
CX00679,3,97.71,Month-to-month,Fiber,No,Electronic check,1,1
CX00680,8,78.16,One year,DSL,No,Credit card,0,0
CX00681,23,68.97,Month-to-month,DSL,Yes,Credit card,0,0
CX00682,29,54.63,One year,Fiber,Yes,Bank transfer,0,0
CX00683,23,33.85,One year,DSL,No,Electronic check,2,0
CX00684,33,42.25,One year,None,Yes,Electronic check,2,0
CX00685,52,57.43,Month-to-month,DSL,Yes,Credit card,3,1
CX00686,18,63.17,Month-to-month,Fiber,Yes,Electronic check,1,1
CX00687,33,75.84,Month-to-month,None,No,Electronic check,2,1
CX00688,53,80.14,Month-to-month,DSL,No,Electronic check,1,1
CX00689,5,72.9,Month-to-month,Fiber,No,Credit card,4,1
CX00690,68,72.85,Two year,Fiber,No,Mailed check,1,0
CX00691,72,45.83,One year,None,Yes,Mailed check,1,0
CX00692,21,20.6,Month-to-month,DSL,No,Mailed check,0,1
CX00693,64,56.54,Month-to-month,Fiber,Yes,Mailed check,2,0
CX00694,19,47.01,Month-to-month,Fiber,Yes,Mailed check,0,0
CX00695,66,53.64,One year,None,Yes,Mailed check,2,0
CX00696,48,61.96,Two year,Fiber,Yes,Credit card,4,0
CX00697,18,40.64,Month-to-month,DSL,No,Electronic check,0,0
CX00698,5,43.57,One year,DSL,Yes,Mailed check,2,0
CX00699,29,65.79,Month-to-month,DSL,Yes,Electronic check,1,0
CX00700,54,70.55,Two year,DSL,No,Electronic check,1,0
CX00701,17,53.57,Month-to-month,Fiber,Yes,Credit card,2,0
CX00702,38,78.96,One year,DSL,Yes,Bank transfer,1,0
CX00703,9,63.17,Month-to-month,None,No,Electronic check,1,1
CX00704,31,45.56,Month-to-month,DSL,Yes,Bank transfer,1,0
CX00705,3,68.9,Two year,DSL,Yes,Mailed check,1,0
CX00706,72,109.41,One year,DSL,No,Bank transfer,1,0
CX00707,37,53.15,Month-to-month,Fiber,No,Credit card,2,1
CX00708,61,93.66,Two year,Fiber,No,Electronic check,2,0
CX00709,9,98.31,Month-to-month,DSL,No,Credit card,1,1
CX00710,13,100.96,One year,DSL,No,Electronic check,3,1
CX00711,13,49.9,Two year,Fiber,No,Bank transfer,2,1
CX00712,41,112.34,One year,None,Yes,Credit card,0,0
CX00713,62,70.56,Month-to-month,Fiber,Yes,Bank transfer,1,0
CX00714,44,62.42,Month-to-month,Fiber,No,Bank transfer,1,0
CX00715,35,62.93,One year,Fiber,No,Bank transfer,1,0
CX00716,68,81.23,Month-to-month,None,No,Electronic check,0,0
CX00717,14,69.12,Month-to-month,DSL,Yes,Mailed check,1,0
CX00718,12,64.11,Month-to-month,Fiber,Yes,Bank transfer,4,1
CX00719,49,96.24,Month-to-month,Fiber,No,Credit card,0,1
CX00720,62,52.1,Month-to-month,None,Yes,Mailed check,2,0
CX00721,20,45.05,Month-to-month,Fiber,No,Bank transfer,2,1
CX00722,19,85.45,Month-to-month,DSL,No,Credit card,2,1
CX00723,38,83.48,Month-to-month,DSL,Yes,Electronic check,2,1
CX00724,57,92.07,Month-to-month,None,No,Bank transfer,1,0
CX00725,21,44.41,One year,DSL,No,Credit card,1,0
CX00726,60,91.79,One year,Fiber,No,Credit card,2,0
CX00727,38,78.6,One year,DSL,Yes,Credit card,3,1
CX00728,51,106.78,Month-to-month,None,No,Bank transfer,1,0
CX00729,46,40.54,One year,Fiber,Yes,Mailed check,1,0
CX00730,35,72.8,Month-to-month,Fiber,No,Electronic check,0,1
CX00731,39,61.89,Month-to-month,Fiber,Yes,Credit card,1,1
CX00732,72,33.03,Month-to-month,DSL,No,Bank transfer,2,0
CX00733,29,52.27,One year,None,No,Electronic check,0,0
CX00734,69,92.8,One year,Fiber,No,Mailed check,1,0
CX00735,57,57.68,Two year,Fiber,No,Credit card,1,0
CX00736,14,52.1,One year,Fiber,Yes,Mailed check,0,0
CX00737,63,87.1,Month-to-month,Fiber,No,Electronic check,1,0
CX00738,28,89.76,One year,Fiber,Yes,Credit card,0,0
CX00739,13,89.71,Month-to-month,Fiber,Yes,Bank transfer,1,0
CX00740,19,50.63,One year,DSL,No,Electronic check,2,0
CX00741,10,66.72,One year,Fiber,No,Bank transfer,1,0
CX00742,25,90.67,Month-to-month,None,Yes,Mailed check,0,0
CX00743,9,53.57,One year,DSL,Yes,Mailed check,0,0
CX00744,40,51.51,Month-to-month,DSL,No,Bank transfer,0,0
CX00745,71,86.22,Month-to-month,DSL,No,Credit card,0,0
CX00746,70,102.37,Month-to-month,Fiber,No,Mailed check,4,1
CX00747,68,42.65,Month-to-month,DSL,Yes,Credit card,3,0
CX00748,18,18.0,One year,Fiber,No,Mailed check,1,0
CX00749,17,36.09,Month-to-month,DSL,No,Bank transfer,1,0
CX00750,49,45.73,One year,None,Yes,Electronic check,2,0
CX00751,70,64.97,Two year,Fiber,No,Bank transfer,3,0
CX00752,60,81.55,Two year,Fiber,No,Bank transfer,2,0
CX00753,15,64.78,One year,Fiber,No,Credit card,1,1
CX00754,54,52.59,Month-to-month,DSL,No,Mailed check,2,1
CX00755,37,71.37,Month-to-month,DSL,No,Electronic check,3,0
CX00756,32,46.84,One year,DSL,No,Electronic check,1,0
CX00757,36,66.97,Two year,DSL,No,Electronic check,3,0
CX00758,40,53.89,Two year,Fiber,Yes,Mailed check,2,0
CX00759,66,126.97,Month-to-month,DSL,No,Electronic check,1,0
CX00760,58,85.97,Month-to-month,Fiber,Yes,Mailed check,2,0
CX00761,3,49.63,Month-to-month,Fiber,Yes,Electronic check,1,0
CX00762,55,46.07,One year,None,Yes,Mailed check,2,0
CX00763,23,58.36,Two year,None,Yes,Bank transfer,2,0
CX00764,25,31.81,One year,DSL,Yes,Credit card,4,0
CX00765,44,51.93,Month-to-month,Fiber,No,Mailed check,2,0
CX00766,71,51.76,One year,DSL,No,Mailed check,3,0
CX00767,5,87.45,Month-to-month,Fiber,Yes,Electronic check,0,0
CX00768,37,58.61,One year,DSL,No,Mailed check,1,0
CX00769,18,50.61,Month-to-month,Fiber,Yes,Credit card,2,1
CX00770,66,38.51,Month-to-month,DSL,Yes,Bank transfer,2,1
CX00771,34,42.11,Month-to-month,DSL,No,Electronic check,4,0
CX00772,62,66.54,Month-to-month,None,No,Credit card,2,0
CX00773,64,63.27,Month-to-month,DSL,No,Credit card,1,0
CX00774,8,92.95,Two year,DSL,No,Electronic check,0,0
CX00775,55,54.16,One year,Fiber,No,Credit card,0,0
CX00776,57,91.3,Month-to-month,DSL,No,Bank transfer,3,1
CX00777,60,73.66,Two year,Fiber,No,Credit card,2,0
CX00778,72,67.9,Month-to-month,None,Yes,Mailed check,2,0
CX00779,55,23.82,Month-to-month,None,No,Bank transfer,1,0
CX00780,61,39.62,Two year,Fiber,Yes,Mailed check,1,0
CX00781,51,84.31,Two year,DSL,No,Bank transfer,2,0
CX00782,22,98.75,One year,Fiber,No,Electronic check,3,1
CX00783,62,72.54,Month-to-month,DSL,Yes,Bank transfer,2,0
CX00784,51,84.78,One year,None,Yes,Electronic check,3,0
CX00785,50,59.03,Month-to-month,Fiber,No,Mailed check,2,0
CX00786,71,59.83,Month-to-month,DSL,No,Credit card,2,0
CX00787,53,53.41,Two year,DSL,Yes,Bank transfer,2,0
CX00788,25,89.44,Month-to-month,None,No,Mailed check,1,1
CX00789,22,75.54,Month-to-month,Fiber,No,Credit card,0,0
CX00790,24,62.85,Month-to-month,DSL,No,Bank transfer,3,0
CX00791,13,60.78,One year,DSL,No,Bank transfer,1,0
CX00792,6,80.24,One year,DSL,Yes,Mailed check,2,0
CX00793,55,75.11,Month-to-month,None,Yes,Bank transfer,2,0
CX00794,57,49.7,Month-to-month,DSL,No,Bank transfer,1,1
CX00795,12,105.75,Two year,Fiber,Yes,Electronic check,0,1
CX00796,29,73.65,Month-to-month,DSL,No,Electronic check,1,1
CX00797,67,68.23,Month-to-month,DSL,No,Credit card,1,0
CX00798,61,100.5,One year,DSL,No,Electronic check,1,1
CX00799,43,90.53,Month-to-month,DSL,Yes,Mailed check,0,1
CX00800,70,66.06,One year,Fiber,Yes,Credit card,1,0
CX00801,24,79.79,Month-to-month,Fiber,Yes,Electronic check,0,1
CX00802,61,44.46,Month-to-month,Fiber,No,Electronic check,2,0
CX00803,68,53.9,One year,DSL,No,Mailed check,1,0
CX00804,43,18.27,One year,Fiber,No,Credit card,4,0
CX00805,12,94.85,Month-to-month,DSL,No,Mailed check,1,1
